document_id,text,label_id,label_text
507,"Franks v. Delaware, 98 S.Ct.",7,Invalid sentences
510,"Franks v. Delaware, supra.",7,Invalid sentences
512,"Franks v. Delaware, supra.",7,Invalid sentences
524,"U.S. v. Ventresca, 380 U.S. 102, 85 S.Ct.",7,Invalid sentences
535,48 USC 1421(a).,7,Invalid sentences
540,"See Veriddo v. Renard, 35 Cal.2d 263, 217 P.2d 647 (1950); Bleeck v.",7,Invalid sentences
541,"State, 52 N.Y.S.2d 894 (1945); 45 Cal.Jur.2d, State of California, §163.",7,Invalid sentences
542,"See also Busse v. U.S., 542 F.2d 421, 425",7,Invalid sentences
545,See Larson v.,7,Invalid sentences
546,"Domestic and Foreign Corporation, 337 U.S. 682, 69 S.Ct.",7,Invalid sentences
547,"457, 93 L.Ed.",7,Invalid sentences
548,1629 (1948).,7,Invalid sentences
549,"Wright and Miller, Volume 14, §3655.",7,Invalid sentences
550,CONCURRENCE,7,Invalid sentences
