label,text,label_id,label_text
103,Mrs. Storey identified said pistol as one of the two that were missing.,1,Facts
103,"Mrs. White, the operator of the store, identified the appellant at the trial as one of the persons who entered the store.",1,Facts
103,Mrs. Wilhite testified that on one occasion appellant asked her to have a coke with him and that she began to act “fresh” with him because she thought he knew where the daughter was and she wanted to get him to tell her.,1,Facts
103,Neither of the weapons appeared to have been recently fired.,1,Facts
103,"Neither of them, however, saw appellant after 6:30 P.M., and his arrest took place sometime after 9:00 P.M.",1,Facts
103,No action was taken on the severance motion as both cases were again passed on October 24.,1,Facts
103,"No brief has been filed in appellant’s behalf, and there are no formal bills of exception; no objections or exceptions relating to the court’s charge and no informal bills of exception that merit discussion.",1,Facts
103,No brief has been filed in appellant’s behalf.,1,Facts
103,No brief has been filed on behalf of appellant and no formal bills of exception appear in the record.,1,Facts
103,No brief has been filed on behalf of the appellant.,1,Facts
103,"No exceptions to the court’s rulings in this regard are shown in the record, hence these claims of error are not before this Court for review.",1,Facts
103,"No- individual distinguishing marks were found on the shoes from which it could be determined that the tracks were made by them, and not by other shoes of the same size and design made by the same manufacturer.",1,Facts
103,No issue of entrapment was raised by the evidence.,1,Facts
103,No motions for continuance or postponement were filed.,1,Facts
103,No objection was made at the time of the admission in evidence of a written statement made by the appellant.,1,Facts
103,No objection was made by appellant to the testimony on the grounds now urged.,1,Facts
103,"No objections were made to the court’s charge, and no requested charges were presented.",1,Facts
103,No request was made by appellant for a special charge instructing the jury not to consider such evidence if they believed it had not been heard by the appellant.,1,Facts
103,No statement made or act done by the appellant at that time was introduced in evidence.,1,Facts
103,No statement of facts accompanies the record.,1,Facts
103,No statement of facts of the evidence adduced upon the main trial on the issue of appellant’s guilt accompanies the record and appellant’s sole contention on appeal is that the court erred in overruling his plea of former jeopardy.,1,Facts
103,Nothing is presented for review.,1,Facts
103,Now you say that the premises were controlled by Report Walton on that date and you know that?,1,Facts
103,"Now, in order that I may understand you clearly, when you say he had his hand down there between your legs and catching ahold of it with his fingers, I will ask you whether or not you mean right between your legs where your legs join on your body?",1,Facts
103,"Observing that the pickup was weaving on the road and being driven close to the center line, he turned his vehicle at a “Y” and proceeded to follow and stop the appellant just outside the city limits.",1,Facts
103,Officer Archie Williams testified that on the night in question he observed the appellant driving his automobile upon W. W. White Road in the City of San Antonio and after pursuing him for several blocks stopped him for speeding.,1,Facts
103,"Officer Bessent further testified that after listening to the conversation he went to the county attorney’s office, obtained a warrant for appellant’s arrest on a peace bond hearing, and then proceeded with other officers outside the city limits to Carlisle, where appellant was placed under arrest.",1,Facts
103,Officer Bill Bessent testified that he was in the Wilhite home on Tuesday and listened over an extension telephone to the conversation between the appellant and Mrs. Wilhite.,1,Facts
103,"Officer C. L. Burton, upon being called as a witness, corroborated Officer Geffert’s testimony relative to the search of the cabin and finding the needle, eyedropper and bottles of pills and capsules.",1,Facts
103,Officer Debenport testified that when he first reached him appellant said he was lost but denied that he was intoxicated and stated that he had been painting with turpentine all day and that the officer was mistaken when he thought he smelled beer on his breath because in fact it was turpentine on his hands which caused the unusual odor about his person.,1,Facts
103,"Officer Ellsworth testified that when he came upon appellant’s property (where appellant and another carpenter were building a house), he saw Vylie Reed and one “Poodlum” Smith (not shown to be appellant) standing between what was to be a house and a barn on the right side of the pickup halfway between the tail gate and the cab.",1,Facts
103,"Officer Hemphill also testified that a woman who was in the car with appellant “got out of the car and came around and was pulling on me and hollering at me, and wanted to know what I thought I was doing.”",1,Facts
103,"Officer Hemphill identified the appellant as the driver of the car which he testified was traveling at a high rate of speed, approximately seventy miles per hour.",1,Facts
103,Officer Hindman proceeded to the stock tank on the afternoon of October 24 where a search was made for the rifle but it was not found.,1,Facts
103,"Officer Hudson further testified that, in talking with the appellant immediately after he arrived at the scene, he “asked who was driving the cars and Mrs. Peveto said she was driving one and he (appellant) said he was driving the other one”.",1,Facts
103,"Officer Hudson testified that when he arrived at the scene of an automobile collision, about two or three minutes after he had received a radio dispatch to investigate an accident, he found that two cars “had both started backing out and they backed into each other in the middle of Green Avenue”, a public street, and “They were across the center stripe”; that from his investigation he was able to determine that “the cars were still in the same position as where the accident happened,” and that prior to the accident “one car was parked on the north side of Green and the other was parked on the south side”.",1,Facts
103,"Officer Maddox further testified that about a month later, while in a club approximately three blocks from the cafe above mentioned, the appellant “approached me and he said that he and his brothers, his relatives, owned approximately two thousand acres of land in West Texas, and that it would be worth about seven hundred acres of that land if I could help him get out of this.”",1,Facts
103,"Officer Maddox, of the Houston Police Department, testified that while in the company of Officer Fredrich in a cafe, he observed the appellant and when appellant went to the restroom in the cafe they followed; that he there searched the appellant, finding in his shirt pocket a “leafy substance that appeared to be marijuana”, which he identified while testifying as State’s Exhibit No. 1.",1,Facts
103,"Officer Means, of the Pasadena Police Department, received a description of the automobile and, some 30 minutes later, found it parked in Pasadena.",1,Facts
103,"Officer Melvin testified that appellant told him that he purchased the 22 sacks of potatoes from a Mexican that he did not know at a market near Airline Drive, and that he got no receipt.",1,Facts
103,Officer Melvin testified that he went to the market near Airline Drive on two occasions and was unable to determine that such a sale as the appellant described had taken place.,1,Facts
103,Officer Pearson testified that Vylie and appellant were beside the “whisky pot”.,1,Facts
103,"Officer Wages testified that he observed the appellant staggering as he walked along a sidewalk adjoining a public street, and from six to ten feet away he called for the appellant to",1,Facts
103,Officer Williams further testified that in his opinion appellant was at such time intoxicated.,1,Facts
103,"Officers from the sheriff’s department testified that after, obtaining descriptions from Kilgore they arrested three individuals in an automobile shortly after the holdup, that one of the three was identified as appellant’s companion by Kilgore, and that merchandise stolen from the store was found in his possession.",1,Facts
103,"On cross-examination, when appellant was asked if he had any other explanation for having the guns in his car, he replied: “I just happened to have the firearms, sir.”",1,Facts
103,"On December 5, 1979, a Stay Order was’ entered by the District Court, ordering the Superior Court to refrain from taking any further action in People v. Flores, supra, pending the final determination of a December 5, 1979 Writ of Prohibition filed by the Government.",1,Facts
103,"On Friday, April 22, when one of their cows was bawling and walking along the fence, they investigated and found that a small white-faced calf with a swallow fork mark in each ear, belonging to them, was missing, and that an examination of the fences failed to show where it could have gotten out.",1,Facts
103,"On his cross-examination by State’s counsel, appellant denied that he told Officer Evans he had been up all night with his girl companion drinking Ezra Brooks whisky.",1,Facts
103,"On July 14, 1972, the United States Marshal for the Territory of Guam issued his Notice of Levying on Real Property, and filed the same with the Department of Land Management, Government of Guam, under document No. 114073, on the same date.",1,Facts
103,"On July 16, 1980 Defendants moved the Court for a Judgment on the Pleadings asserting inter alia that §17402 is unconstitutional because the wording is vague and could lend itself to Overbroad interpretation.",1,Facts
103,"On June 19, Dallas Police Officers arrested the appellant, who was found hiding in a clothes closet, Mendenhall, who had a loaded pistol in his belt, and two companions in Mendenhall’s apartment.",1,Facts
103,"On June 29, 1972, plaintiff filed its complaint against defendants on a guaranty instrument.",1,Facts
103,On March 29 appellant made and signed a written statement to Officer Rodney Vugteveen in which he admitted and described in detail how he and his companions obtained the tires and tube from the injured party by using the Gulf Credit Card and falsely representing to him that they had the truck on the road and needed some tires.,1,Facts
103,"On November 26, 1979, a Motion to Suppress was scheduled in the Superior Court in People of the Territory of Guam v. Larry J. Flores, (S.Ct.",1,Facts
103,"On October 17, the appellant filed a motion for severance.",1,Facts
103,"On October 24, appellant was taken to Waco around noon by Deputy Sheriff Ivan Bell and Gus Lanier, then County Attorney of Leon County, where he was questioned by Thad Johnson, interrogator for the Department of Public Safety.",1,Facts
103,"On Saturday, February 4, 1961, appellant called Glenda at her home on the telephone and solicited her assistance in recovering his automobile from a girl whom she knew.",1,Facts
103,"On Sunday night, October 23, 1960, appellant came to Kitchen’s home on the farm around 9:30 o’clock on foot and after entering said to Kitchen “Your boy’s crazy”, referring to the deceased.",1,Facts
103,"On that same date an order was signed by the Honorable Paul J. Abbate, in which he disqualified the Attorney General's Office, due to an alleged conflict of interest, and in which the Presiding Judge then appointed a Special Prosecutor of his own choice.",1,Facts
103,"On the evening of December 28, 1960, after the prosecuting witness, who was employed at a Veterans Administration Hospital, and her two companions returned home from work, one of the women went to the mail box around 6 p.m., and found a letter marked “ ‘personal’ ” and",1,Facts
103,"On the first night, he had a girl companion of his own but on the second night, being unable to secure any company, he, appellant and prosecutrix proceeded in his automobile to a secluded spot in the country.",1,Facts
103,"On the night in question the appellant testified that he and a fifteen-year-old cousin were at the Electronic Lounge, and just prior to closing time he was going to take the boy home and “run by” and see his grandfather and take his grandfather a “few beers”.",1,Facts
103,"on the pistols, and thereafter appellant paid him $2.50 and repossessed the automatic pistol and “said I could have the other pistol for the rest of the money”.",1,Facts
103,Once again defendants base their claim that the Court lacks jurisdiction over these counts on a reading of Section 6500.10.,1,Facts
103,"One circumstance was that tracks impressed on the floor of the burglarized premises were, in size and description, such as would be made by a pair of shoes which appellant said he owned and which were introduced in evidence.",1,Facts
103,"One of you, I believe is a former teacher and Veteran employee, that is the one to whom I am writing, my other request is perhaps peculiar but I want you to love me sexually and you take the part of the man and let me be the woman (I am a man).",1,Facts
103,"Other personalized checks, numbered within the missing group, drawn on Kirchner’s account about the same date as the Chapa check, were introduced in evidence, and the parties to whom they were passed identified appellant as the person who had passed the same to them.",1,Facts
103,"Our prior opinion dismissing' this appeal is withdrawn, along with the opinion on motion for rehearing, and the appeal is reinstated and is disposed of by this opinion.",1,Facts
103,"Our prior opinion is withdrawn, and this one is adopted in lieu thereof.",1,Facts
103,"P.C., alleged that on or about the 4th day of November, 1961, in McMullen County, the appellant “did then and there unlawfully enter upon the enclosed land there situated of ""another, to-wit, land under the control, care and management of J. W. Donnell, who then and there had the said land in his actual care, control and management, without the consent of the said J. W. Donnell, and the said Donald Harold Zigler, did then and there hunt with a firearm * * * .”",1,Facts
103,"Pandering is the offense; the punishment, enhanced by reason of two prior convictions for felonies less than capital, life imprisonment.",1,Facts
103,"Paragraphs No. 2 and 3 alleged two prior convictions, in the years 1954 and 1956, for the offenses of breaking and entering a motor vehicle, being felonies less than capital.",1,Facts
103,Plaintiff has plead $200.00 in damages on each count.,1,Facts
103,"Plaintiff was represented by David Dooley, and defendant was represented by Davor Pevec and Thomas Himrod.",1,Facts
103,"Plaintiffs rely upon the transcript to bolster their original claim that the language of Government Code §49003(g), as it passed into law, did not cloak the Guam Memorial Hospital'with the protection of the Government Claims Act.",1,Facts
103,Please be careful though as we have ‘spying’ neighbors.,1,Facts
103,"Presiding Judge Woodley, in the opinion of February 7, 1962, held, and set forth the reasons as to why, the formal bills presented nothing for review.",1,Facts
103,"Prior to closing time, the appellant had been accompanied by Doris Green while he took his nephew home.",1,Facts
103,Proof was made and appellant admitted that he had been convicted in the year 1959 in the 138th Judicial District Court of Cameron County of the offense of unlawfully possessing marijuana.,1,Facts
103,"Proof was made by the state of the two prior convictions by the introduction in evidence of the prison records and comparison of fingerprints, in the manner which has been approved by this court.",1,Facts
103,"Proof was made by the state that appellant had been twice previously convicted in the United States District Court for the Southern District of Texas, Houston Division, of two non-capital felony offenses.",1,Facts
103,"Proof was offered of the prior conviction as alleged, and that the appellant was the same person so convicted.",1,Facts
103,"Proof was offered that an analysis made by a chemist showed that each of the capsules contained heroin, four of the tablets contained dilaudid, and ten tablets contained amidone.",1,Facts
103,Prosecutrix finally gained her freedom several days later by means of swimming the Brazos River while her captors were asleep.,1,Facts
103,"Prosecutrix, a sixteen-year old Houston girl, testified that she was introduced to appellant by Jerry Daniel, whom she had known for a number of years, and that Jerry accompanied her and appellant on the two dates she had with appellant.",1,Facts
103,"R. A. Joslin, a wrecker driver, testified that he was called to the scene of the accident on the night in question, that he observed appellant staggering when she walked and saw two officers holding her up, that her manner of speech indicated she was intoxicated, and that in his opinion she was intoxicated.",1,Facts
103,Recently I heard something I would like to tell you if I can sometime.,1,Facts
103,"Reed had hold of the still pot, which was “lying parallel to the truck and directly behind the bed of the pickup truck.”",1,Facts
103,"Relator has filed with this court his affidavit stating that it was not his intention to mislead the court in requesting a recess prior to the plea of the defendant in the cause, and further stating that he had no knowledge that the defendant Kitchens would not return to the courtroom after the noon recess.",1,Facts
103,"Relator Jack Mackin, upon being adjudged guilty of contempt of court by the Honorable James K. Evetts, Judge of the 27th Judicial District Court of Bell County, was committed to the custody of the sheriff of said county.",1,Facts
103,"Robert Sayles, a veteran employee of the First State Bank of Tuscola, identified State’s Exhibit No. 1 as being a counter check used by his bank which had been altered by the addition of the printed number “7837” and the printed words “Cashier’s Check not to exceed $100.00” and the printed word “By” preceding the signature.",1,Facts
103,"Rudy A. Kirchner testified that he carried a personal account at the bank on which the check upon which this prosecution was based, as well as other checks introduced in evidence, were drawn; that he had ordered 200 personalized and numbered checks but that only 175 were delivered to him and that all the checks introduced in evidence, including the one passed to Chapa, bore numbers within the group of 25 checks which were not delivered to him.",1,Facts
103,sacks of No. 1 Grade Everbest Brand of potatoes to said store on Sunday.,1,Facts
103,"Section 9 of that Act provided that the provisions of §8 would expire automatically one year from the effective date of that act, which was December 24, 1975.",1,Facts
103,She also identified the check by her mark of identification.,1,Facts
103,She asked appellant if her bicycle was ready and he told her it was.,1,Facts
103,She further related that she had on a pair of red shorts and a white blouse with rick-rack on it and a bow.,1,Facts
103,"She further related that when she reached the home and shop of appellant she spoke to him, inquired where his daughter was and, being told the daughter was not there, told appellant about her “bike” being broken and asked him to fix it, then borrowed a “bike” from appellant and rode off to look for her schoolmate, the daughter of appellant.",1,Facts
103,"She further testified that another female, whose name she did not know, had left the vial and she was keeping it for her.",1,Facts
103,She further testified that she told the officers that “he must have backed into me”.,1,Facts
103,"She identified State’s Exhibit No. 1 as being the check presented to her and testified that some two or three weeks later she attended a lineup at the Fort Worth police department, where she identified appellant from a group of six or seven men.",1,Facts
103,"She related further that appellant asked her to sit in his lap, which she did.",1,Facts
103,"She related that the appellant said “Bye” to her, and she said “Bye” and left.",1,Facts
103,She replied that she did not think so as she “had seen one of them twice that robbed us twice”.,1,Facts
103,"She says only that she had heard appellant’s voice since the robbery, and it sounded like the voice of the man who told her husband to get in the vault.",1,Facts
103,"She stated that in a conversation with appellant on Monday morning appellant invited her out to dinner and she refused; that when he called back later she suggested that he come to her house; that appellant came around 1:45 p.m.; that when he arrived she told appellant she was about out of “her mind” over the disappearance of her daughter and appellant handed her two capsules, told her to take them, and she then took one of the capsules and kept the other.",1,Facts
103,"She stated that in a telephone conversation with appellant on Monday morning appellant asked her if she would like to work “out here” and start selling herself and suggested that she divorce her husband and prostitute in her own house, saying: “We could make a lot of money.”",1,Facts
103,She stated: “On my lips.”,1,Facts
103,"She testified that at the time the officers entered the apartment the appellant was asleep, and it was she who reached for the vial on the headboard of the bed; that the vial did not belong to the appellant, and he did not know it was there.",1,Facts
103,She testified that she did not give appellant permission to break into the house or to take the pistols.,1,Facts
103,"She testified that she had intercourse with someone, but denied that her father was the first one, or that he ever had sexual intercourse with her.",1,Facts
103,"She testified that she was in the same grade in school with the complaining witness ; that she was with her at the home of her father, the appellant, at his bicycle shop; that she and her brother and the complainant played ball; that the two girls went to get some snow cones; that she did not see her father, the appellant, put his hands on the complainant, nor did she see him kiss her.",1,Facts
103,"She testified that the appellant was standing near the cash register when she went to the back of the store to get some merchandise for a customer, and when she returned the appellant and his companions were gone; that when she started to make change in the sale, she discovered that the money had been taken from the cash register.",1,Facts
103,"She then returned to her home and, later in the night after appellant failed to keep his appointment, went with a boy to Amarillo, where she secured work and stayed for some three weeks before returning home.",1,Facts
103,She then went to get on the bicycle and “ride out”.,1,Facts
103,"She then, being unable to locate her schoolmate, returned to the home of appellant, where she saw appellant’s daughter and son.",1,Facts
103,She was asked: “Where did he kiss you?”,1,Facts
103,She was discovered by the officers in a bruised and incoherent condition.,1,Facts
103,She was questioned more fully as follows:,1,Facts
103,"Shortly after midnight, appellant called the Wilhite home, asking for Glenda, and it was then discovered that she was missing.",1,Facts
103,Similar proof was made in the instant case.,1,Facts
103,"Six half pint bottles of Old Crow Whisky were found in the cafe, two in a stone crock of sugar and 3 under the water heater in the kitchen, one in the soft drink box in the rear of the dining room.",1,Facts
103,"State’s Exhibit No. 2 was the body of Farris fully covered by a sheet, and State’s Exhibit No. 8 shows the deceased fully clothed and was taken at such an angle that only the lower extremities of his body are shown.",1,Facts
103,"Testifying as a witness in his own behalf, appellant admitted driving his automobile on the occasion in question and admitted having consumed one beer a short time prior to the collision, but denied that he was intoxicated.",1,Facts
103,"Testifying as a witness in his own behalf, appellant admitted shooting the deer from his stand on the 10-acre tract and testified that the first shot was fired when the deer was inside the 10-acre tract.",1,Facts
103,"Testifying in his own behalf, the appellant admitted having the pistol and the shotgun in his car.",1,Facts
103,"Testifying in his own behalf, the appellant denied committing the offense charged.",1,Facts
103,"Testifying in his own behalf, the appellant denied that he was intoxicated and stated that his physical appearance was due to his diabetic condition.",1,Facts
103,"Testifying in their own behalf, each of the appellants admitted having intercourse with the prosecutrix, but each testified that it was with her consent.",1,Facts
103,"Testimony was introduced, without objection, showing the search of the appellant and the finding of marijuana.",1,Facts
103,That he had ahold of?,1,Facts
103,That he had carried the pistol with him on his trip from Kentucky for his protection.,1,Facts
103,"That motion was granted by an order filed July 13, 1978 which stated that ""plaintiff failed to comply with the Government Claims Act. .",1,Facts
103,That the tracks in the building were made by such a pair of shoes was known to the officers before appellant’s statement was made.,1,Facts
103,That thing down there between your legs?,1,Facts
103,"The accomplice testified that he, the appellant and another person entered a liquor store with the plan “to tap the till” after diverting the attention of the operator.",1,Facts
103,The allegation in the information was that the sale was made in Justice of the Peace Precinct Number One.,1,Facts
103,"The answer was in response to the question asking the witness to “tell the jury, please, what Report Walton did.”",1,Facts
103,The appeal is,1,Facts
103,The appellant adduced no testimony.,1,Facts
103,The appellant and Brundrett took $8 in money from Jobe’s billfold and about $150 from the cash register and safe.,1,Facts
103,"The appellant called Mrs. Peveto who testified that when she backed her car out from the south curb she backed into appellant’s car which was located where cars are not normally parked, and that the appellant was alone in his car at the time.",1,Facts
103,The appellant did not testify but called one witness who testified only about appellant’s employment.,1,Facts
103,"The appellant did not testify but called one witness, Mabel Elizabeth Wells.",1,Facts
103,"The appellant did not testify in his own behalf, but he adduced testimony from his twelve-year-old daughter.",1,Facts
103,The appellant did not testify or offer any evidence in his behalf.,1,Facts
103,"The appellant did not testify or offer any evidence, and no brief has been filed on her behalf.",1,Facts
103,The appellant did not testify or offer any evidence.,1,Facts
103,The appellant did not testify or offer any testimony in his behalf.,1,Facts
103,"The appellant had also been a patron at the same lounge that evening, but it seems that he and the deceased, and the deceased’s companion had had no conversation or any difficulties that evening.",1,Facts
103,"The appellant then told her he wanted to talk to Farris and Andrus, that he “had something that would make them walk his way”.",1,Facts
103,The appellant took the stand and testified in his own behalf.,1,Facts
103,"The appellant was removed to the Harris County Jail, and his pickup truck was driven to the Harris County Courthouse.",1,Facts
103,The appellant was then taken to the Liberty County Courthouse where he was picked up by officers of the Harris County Sheriff’s Office.,1,Facts
103,"The appellant, while testifying in his own behalf, admitted that the pills were in his pants pocket at the time in question and had been in his possession for about three days, but that he had no idea that the pills contained amphetamine.",1,Facts
103,The appellant’s ten-year-old boy testified that the complainant came to his father’s shop.,1,Facts
103,The application was granted and the venue changed to Wilbarger County.,1,Facts
103,"The arguments complained of by Bills No. 1, 2 and 3 are, in order, as follows:",1,Facts
103,The articles of property were identified by the injured party as property taken from his tool house in Brown County on the night in question.,1,Facts
103,The bill of exception as prepared by appellant and presented to the court alleges that counsel stated “ ‘They have made no defense to this.’ ”,1,Facts
103,The bill of exception does not show an abuse of discretion on the part of the trial court in overruling the motion for continuance.,1,Facts
103,"The bill recites that if he had been permitted to do so, Witness Young would have testified that he was acquainted with the appellant and his general reputation in the community in which he lived for sobriety, and that said general reputation of the appellant for sobriety was good.",1,Facts
103,"The boy further testified, “* * * he (appellant) put his mouth on my private parts * * *” and had him put his private part in appellant’s rectum.",1,Facts
103,"The case was called for trial on August 29, 1961.",1,Facts
103,The case was tried before the court without the intervention of a jury.,1,Facts
103,"The cases were set for trial October 10, 1960, but they were passed.",1,Facts
103,"The charge contains the following: “Before you can convict the defendant of the alleged offense, you must believe from the evidence beyond a reasonable doubt that Mrs. J.",1,Facts
103,The child further denied that she left the bicycle shop to go outside to water the flowers.,1,Facts
103,The complainant testified that she had skinned her knee and went to the hospital where her mother worked and had some merthiolate put on the injured knee.,1,Facts
103,The complainant then testified that she left.,1,Facts
103,The complaining witness related that appellant’s daughter then went outside to water some flowers and his son continued to turn the crank; that she (the complaining witness) then said she had to go home.,1,Facts
103,"The complaining witness, shown to be an eleven-year-old girl, testified that she was a schoolmate of appellant’s daughter; that she knew that appellant fixed bicycles; that her “bike” was not running right; that she took it to appellant to fix.",1,Facts
103,"The conduct complained of is that during their deliberations, the jury received new evidence in the form of a discussion about a film on sex deviation which was recently shown by the local PTA and the remark of one juror that he knew a prominent citizen of the community who was generally known as a sex deviate, but that such could not be proved.",1,Facts
103,"The conviction is for burglary; the punishment, enhanced by two prior convictions for felonies less than capital, life imprisonment.",1,Facts
103,"The conviction is for driving while intoxicated; the punishment, 180 days in jail and a fine of $100.",1,Facts
103,"The conviction is for driving while intoxicated; the punishment, 3 days in jail and a fine of $50.",1,Facts
103,"The conviction is for driving while intoxicated; the punishment, 3 days in jail and a fine of $50.00.",1,Facts
103,"The conviction is for driving while intoxicated; the punishment, thirty days in jail and a fine of $50.",1,Facts
103,"The conviction is for felony theft; the punishment, confinement in the penitentiary for two years.",1,Facts
103,"The conviction is for felony theft; the punishment, five years.",1,Facts
103,"The conviction is for felony theft; the punishment, two years.",1,Facts
103,"The conviction is for robbery by assault; the punishment, 15 years.",1,Facts
103,"The conviction is for robbery with firearms; the punishment, thirty-five years.",1,Facts
103,"The conviction is for the felony offense of driving while intoxicated; the punishment, six months in jail and a fine of $500.",1,Facts
103,"The conviction is for the possession of marijuana; the punishment, thirty-five years.",1,Facts
103,"The conviction is for unlawfully carrying a pistol; the punishment, a fine of $100.",1,Facts
103,"The conviction is under Art. 725b, V.A.P.C., as a second offender, for the unlawful possession of a narcotic drug; the punishment, twenty years in the penitentiary.",1,Facts
103,"The' conviction is under Art. 725b, V.A.P.C., for the unlawful possession of a narcotic drug, with punishment assessed at life imprisonment, enhanced under Art. 63, V.A.P.C., by reason of two prior convictions for felony offenses less than capital.",1,Facts
103,"The convictions are for rape; the punishment, five years in each case.",1,Facts
103,"The court adhered to its previous instructions, refused the requests, and appellants reserved their exception.",1,Facts
103,"The Court finds that the intent of the Legislature was to include Guam Memorial Hospital within the statutory scheme of that act.""",1,Facts
103,"The court further found that relator thus perpetrated a fraud upon the court “causing a mistrial of the cause, and the defendant Kitchens to absent himself prior to a plea to the indictment * * *”",1,Facts
103,"The court granted relator’s request at 11:40 A.M. and recessed the cause until 1:15 P.M. Court resumed at 1:15 P.M., at which time the defendant failed to appear, and upon his name being called at the courthouse door by the sheriff the defendant did not answer.",1,Facts
103,"The court in his qualification of the bill, to which appellant made no exception, refused to certify that such statement was made but did certify that state’s counsel in his opening argument stated: “ ‘In this kind of case, there is no defense except,’ ” at which time a defense objection was overruled and counsel continued in the following manner:",1,Facts
103,The Court received testimony and oral arguments from both parties.,1,Facts
103,The Court ruled to reserve decision on the motion to quash.,1,Facts
103,The court submitted the issue of appellant’s guilt to the jury upon the State’s theory of theft by false pretext and instructed the jury on the law of principals.,1,Facts
103,"The court was the exclusive judge of the facts proven, the credibility of the witnesses, and the weight to be given their testimony.",1,Facts
103,"The court, in charging the jury on appellant’s right of self defense, instructed in paragraph 10 of the charge as follows:",1,Facts
103,"The defendant was ordered by a superior immediately to appear in the Intelligence Division of the Department of Revenue and Taxation and certain questions were asked of him in the presence of the Department head, the special agent and a stenographer.",1,Facts
103,The defendant was represented by Assistant Public Defender Richard Pipes and the Territory of Guam was represented by Deputy Attorney General R. Barrie Michelsen.,1,Facts
103,"The discussion of May 11, 1977 dealt with the propriety of deleting any reference to the Government Claims Act, The transcript indicated that the language was deleted with full understanding that thereafter claims against GMH would not be paid through the Government Claims Fund but through GMH's own funds.",1,Facts
103,The dismissal of the firearm allegation only affects the punishment that may be assessed.,1,Facts
103,"The doctor testified that had appellant kept his appointment, then he would have had time to evaluate, examine and come forward with a conclusion as to appellant’s present condition.",1,Facts
103,The eighth count of the indictment alleged:,1,Facts
103,The essential elements of the offense of burglary are a breaking and an entry.,1,Facts
103,"The evidence further shows that appellant said he wanted some of the tablets to carry in his doctor’s bag and had the pharmacist mark the prescription “for doctor’s bag 276”, and it was proved as well as stipulated that appellant was not licensed to practice medicine in this state.",1,Facts
103,"The evidence of the prior conviction was already in evidence as the appellant, himself, had so testified.",1,Facts
103,"The evidence of the state in this case is substantially the same as that shown in the decision of Blaylock’s case, supra.",1,Facts
103,The evidence offered showed that his original appeal in 1976 was not perfected as a result of a clerical error by the staff of the Court.,1,Facts
103,The evidence shows that it was given to Reva Sue Simp&ms.,1,Facts
103,"The evidence shows that Mrs. Ruth Storey left her home on Sunday morning with the doors and windows closed; that when she returned from church the house was as she described it “in a complete turmoil, drawers had been pulled out and drawers opened and some things had been pulled out of a kitchen cabinet.”",1,Facts
103,"The evidence shows that the needle, eyedropper and the four bottles of pills and capsules were delivered by Officer Geffert to Chemist and Toxicologist Thomas L. Metz of the Houston Police Department.",1,Facts
103,The fact that the witness further testified on cross-examination that the statements referred to were not made in the presence of the appellant did not render the answer inadmissible.,1,Facts
103,"The filing and recordation of the Notice of Levying on Real Property in the Department of Land Management, Government of Guam, creates a lien on the property of the defendants.",1,Facts
103,"The first cause of action sounds in negligence, count one against defendant Taijeron and count two against defendant Aguigui.",1,Facts
103,"The first conviction on October 1, 1951, was for the offense of unlawfully acquiring marihuana and the second conviction on April 22, 1953, was for the offense of unlawfully forging and passing a United States Treasurer’s check.",1,Facts
103,"The following day, when the potatoes were unloaded, it was ascertained that 22 of the sacks of potatoes had been taken from the car since it was inspected the day before.",1,Facts
103,"The following morning, October 25, after appellant had accompanied the officers to the location of the tank, the search was continued.",1,Facts
103,"The following Tuesday morning, appellant again called Mrs. Wilhite and again talked to her about her prostituting to make money and pay him back for the money he had been out in making bail.",1,Facts
103,"The four were traveling in appellant’s automobile and when they arrived, the appellant, Trussed and Ward went inside and Smith remained outside at the car.",1,Facts
103,"The girl named in the indictment testified that she was 14 years old and that she was living with her father and that her mother was in the hospital on the date alleged in the indictment, but she denied that he had sexual relations with her at that time.",1,Facts
103,"The government appeals, arguing that the mere fact that the defendant's supervisor told him to go upstairs and talk to certain agents did not result in a custodial interrogation.",1,Facts
103,The indictment alleges both of these prior convictions to have been for the offense of “Breaking and entering a motor vehicle.”,1,Facts
103,"The indictment charged that the appellant did unlawfully possess a narcotic drug, to-wit: dolophine.",1,Facts
103,The indictment contained ten counts but only the fifth and eighth counts were submitted to the jury by the court in his charge.,1,Facts
103,The indictment in the instant case clearly alleges that appellant attempted to procure the female by “means of offering her money”.,1,Facts
103,"The indictment under which appellant stands convicted charged the burglary of a house occupied and controlled by Robert Ward Gehm and alleged that the offense was committed on or about the 14th day of June, 1961.",1,Facts
103,The information was received by them in the city of Brownsville during the afternoon.,1,Facts
103,"The informer proceeded to the automobile and after talking to appellant and his companion, returned to the agent’s car.",1,Facts
103,"The injured party Chapa testified that he ran a small grocery store; that appellant and a woman companion entered his store on the day in question, purchased some groceries, and gave him a check bearing the signature “Rudy A. Kirchner” in the sum of $48.00 payable to “Manuel G. Reyes”, and endorsed the same in his presence.",1,Facts
103,"The injured party established the corpus delicti when she testified that she was robbed, that she was placed in fear of her life, and that a gun was used.",1,Facts
103,"The injured party Garza testified that, while he was standing at the bar in the Copa Caban on the night in question engaged in conversation with another patron, appellant, who was seated at one of the tables, without any warning or provocation, shot him with a pistol.",1,Facts
103,"The injured party testified that one Jerry Fields came to his filling station in the city of Olney, told him his name was Jerry Cook and he wanted some gasoline, but that he refused to extend him credit.",1,Facts
