label,text,label_id
75,"During the time that the Appellants were administering the fatal beating to Ruby Bickmore, they were laughing and cussing and using vile language.",1
75,“They used a pretty vulgar word.,1
75,And that is when they picked her up and carried her into their room.”,1
75,“Mr. Blevins said: T am going to take you into my room and I am going to have an intercourse with you.’ ”,1
75,"After about fifteen minutes, the witness Mary Rowell testified “I could hear them laughing and carrying on over there, and I went back and sat down.",1
75,"Mrs. Rowell testified that she did not have a telephone in her office, that the only telephone was in the hall, and that Mr. Blevins had said that if anyone tried to call the police out there, he would kill them.",1
75,"The Appellants left the premises the next morning, and Ruby Bickmore remained on the bed in her room all day long.",1
75,"Her husband was lying on the bed there with her, getting up only to go to the bathroom during that day.",1
75,The Bickmores also stayed in the bed during the following night.,1
75,"On the next morning, the victim was still lying in bed, which was in a filthy condition, and blood was running from her nose.",1
75,"At that time, an ambulance and the police were called, and Ruby Bickmore was removed to Jefferson Davis Hospital where she later died on the 25th of June, 1960.",1
75,"Appellants did not testify upon the main trial but presented testimony in support of their defense that someone other than themselves, either Earl Bickmore or Lloyd Rowell, had inflicted physical violence upon the deceased and was responsible for her death.",1
75,The court submitted to the jury the issue of appellants’ guilt of both murder with and without malice and of aggravated assault.,1
75,The court further instructed the jury on the law of principals and submitted the defensive issue of whether the deceased’s death was caused by acts of the appellants.,1
75,There are no formal bills of exception or objections to the court’s charge and no brief has been filed on behalf of appellants.,1
75,Upon objection by the State that the same was hearsay the court refused to admit such testimony before the jury.,1
75,"The statement made by the deceased was not shown to have been made in presence of the appellants, was clearly hearsay, and the court did not err in sustaining the State’s objection thereto.",1
75,Appellants sought a new trial on the ground of newly discovered evidence and alleged in the motion that subsequent to the trial they had discovered evidence that the door leading into the room occupied by the deceased and her husband at the hotel was never damaged which was contrary to the testimony of the State’s witnesses that on the night in question the appellants entered the room by kicking and breaking the door panel.,1
75,The city ordinance under which this conviction rests was not introduced in evidence or made a part of the record.,1
75,"In Texas, the state courts do not take judicial notice of the existence of city ordinances or their terms, and where they enter into a transaction and are relied on, proof of them is essential.",1
75,"The complaint alleged that the offense was committed on or about the 4th day of May, 1961.",1
75,"The information based on the complaint alleged that the offense was committed on or about the 4th day of March, 1961.",1
75,"Officers Harper and Kirkpatrick of the Dallas police testified that they were on routine patrol on the night in question, that they stopped an automobile for making an unusually loud noise, that appellant was the driver, that they asked to see his driver’s license, that as appellant was fumbling through a folder in search of the driver’s license they asked him to step out of the automobile, that they searched appellant and found he was carrying a .38 caliber pistol in his waistband and a blackjack in his hip pocket.",1
75,"Appellant, testifying in his own behalf, stated that he was employed as a cook by Wyatt cafeterias, that he worked four or five nights a week as a dance hall supervisor, that he was also employed by the Stone Rock Detective Agency, that on the night of his arrest he had been working at a dance hall and also investigating a divorce case, and that he did not know he was violating the law and had no intention of violating the law.",1
75,"George Dowdy, captain of police, called by the state in rebuttal, testified that he was in charge of the Dallas Police Depart",1
75,"D. Asbill, a Dallas police officer, called by the state on rebuttal, testified that he was assigned to the special service bureau of the police department, that his department approved applications of dance hall supervisors but that such approval does not give the applicant any police power or authority to carry firearms.",1
75,The sole questions presented on appeal are the refusal of the court to permit appellant to testify that upon being employed by the detective agency the assistant supervisor told him he could carry firearms in “the line of work” and the refusal of the court to instruct the jury that if appellant believed he had a right to carry the pistol to acquit.,1
75,"We have examined the authorities cited, and it it apparent from the opinion in each of them that the person who made the attempted appointment which led the accused to believe he had authority to act was in fact a de jure officer.",1
75,"In such cases, the accused became a de facto officer because his appointment was defective for some reason.",1
75,"Relator, by petition for writ of habeas corpus, seeks his release from custody of the sheriff of Hidalgo County, who holds him under a certain writ issued out of the 92nd Judicial District Court of Hidalgo County, after revocation of probation, commanding that he be delivered to the director of the Texas Department of Corrections.",1
75,"On May 7, 1962, relator’s petition was ordered filed and set for submission on the question of whether the writ should issue.",1
75,The sufficiency of the evidence to support a conviction under an indictment cannot be raised collaterally by habeas corpus but must be raised by appeal.,1
75,"The record reflects that the affidavit was introduced in evidence by the state at the trial, and, as to relator, is inculpatory.",1
75,"Relator’s claim of suppression of facts by the prosecution is denied under oath by the Honorable R. L. Lattimore, Criminal District Attorney of Hidalgo County, and the Assistant Criminal District Attorney, Honorable Roberto Ornelas, in their affidavits which are before this court.",1
75,"Their denial of suppression is also supported by the affidavit of Honorable Arthur Gallucei, the attorney who represented relator upon the trial.",1
75,"The conviction is for assault with intent to murder without malice; the punishment, three years.",1
75,The appellant challenges the sufficiency of the evidence to support the conviction on the ground that there is no evidence that he had the intent to kill the injured party.,1
75,"The injured party, Willie Anderson, testified that appellant’s step-mother called to him from across the street to come and take her husband to the hospital.",1
75,"When he got inside the trailer house, the appellant had a butcher knife in his hand and was trying to stab his father, whom he had down on the bed, and his father’s hand was bleeding.",1
75,The injured party grabbed the appellant and pulled him out of the trailer.,1
75,"He then told the appellant, who still had the knife in his hand, that he ought to be ashamed of jumping on his father; that as he turned to walk away the appellant cut him with the butcher knife, and he held his stomach with his hands as he walked a short distance for help and then was taken to a hospital.",1
75,"Mrs. Anderson, the wife of the injured party, testified that after her husband took the appellant from the trailer house the appellant cut Anderson as he turned to walk away, and then appellant ran from the scene.",1
75,"Officer Chumley testified that when he arrived at the scene the appellant handed him a butcher knife and said to him, “I’ve gone and messed up.",1
75,"In appellant’s written statement made to Sheriff Cumbie,",1
75,"The testimony of a physician who examined the injured party at the hospital shows that he suffered an incision two inches long and through the abdominal wall which cut the colon and caused a small length of the intestine to protrude; that the wound was serious, and two surgical operations were performed; that he remained in the hospital for one month and three days, and was under medical treatment about ten weeks; and that the knife exhibited to him at the trial was capable of causing death.",1
75,"Testifying in his own behalf, the appellant stated that he and his wife had an argument and scuffle in the trailer house; and that she was using a beer bottle and he grabbed the knife to keep her from getting it; then his father intervened, but that he did not try to stab his father or have him down at anytime.",1
75,"He denied that the injured party ever came into the trailer house, that he had had trouble with Anderson the previous day, and that Anderson had threatened to whip him.",1
75,"After appellant had walked out of the trailer house, Anderson came and he told Anderson to leave him alone; then Anderson said wait until he returned, and not knowing what Anderson was going to do he tapped him on the shoulder and talked to him, and Anderson grabbed his stomach and he ran; that “I guess I” cut him as he was scared of Anderson, and that he told the officer “I think I have cut a man.”",1
75,"The testimony of appellant’s wife, his father and stepmother, and another witness corroborated the testimony of the appellant.",1
75,The state’s evidence consists of the testimony of Vice Squad Officer D.,1
75,"He testified that he went to the Brazos Hotel about 8:30 P.M. under assignment to make an undercover investigation in regard to alleged prostitution; that he registered under a false name; that appellant brought ice and seven-ups he had ordered to his room, at which time he asked appellant if he had a prostitute he could send to the room and said he wanted a date with one.",1
75,Appellant said he would get one for him and left the room.,1
75,"About 15 minutes later Virginia Mitchell, the female named in the complaint and information, came to the room and solicited Hadley for a $20 prostitution date.",1
75,Some 5 minutes later Virginia called for a porter and appellant came back to the room.,1
75,"Virginia told him that Hadley wanted another girl to come up, and appellant “said he would have another one right up there”.",1
75,Three to five minutes later Mary Ann Keith arrived and solicited Hadley for a $25 date for sexual intercourse.,1
75,"Hadley then called for appellant to send up “some setups”, and when appellant returned to the room Hadley identified himself to appellant and the two girls and placed them under arrest.",1
75,Was there anything else?,1
75,Sentence was duly pronounced in accordance with the jury’s verdict and judgment entered thereon by the court.,1
75,"This is an appeal from an order entered in a habeas corpus proceeding by the Judge of the 142nd Judicial District Court of Midland County, remanding appellant to custody for extradition to the State of Nebraska.",1
75,"The executive warrant issued by the Governor of Texas, directing the arrest of Marcilino N. Brito and his delivery to the agent of the State of Nebraska for return to that state, was introduced in evidence.",1
75,"Being regular on its face, the warrant made out a prima facie case authorizing the remand of appellant to custody for extradition.",1
75,The executive warrant and other papers introduced in evidence show that appellant stands charged in the State of Nebraska with the crime of failure to support minor children.,1
75,"On the contrary, the record shows that appellant, although duly served with citation, had filed no answer in the cause and no order for support had been entered by the court.",1
75,"Tommy Box, a 13 year old boy, and his father, Brady Box, were employees at the Luce Oil Company Service Station at the intersection of Little York and Aldine-Westfield Road.",1
75,"Joseph Paul LaMier, a customer of the service station for some ten years and who had been acquainted with Brady Box and Tommy Box for some eight or ten weeks, drove into the service station about 8:30 P.M. to get some gas.",1
75,When no one came out to wait on him he entered the service station and found,1
75,Tommy Box died several days later from gunshot wounds in the head and neck.,1
75,"Officers investigating the shooting went to appellant’s home where he delivered to them a .22 caliber automatic rifle, saying, “this is the gun you are looking for.”",1
75,"A number of fired shells or hulls found on the floor at the service station, and some leaden bullets found in the body of Tommy Box and Brady Box, were compared with test shells and bullets fired from the .22 caliber rifle, and the ballistic expert identified some of the recovered empty shells or hulls and bullets as having been fired from said rifle.",1
75,"Appellant’s confession was introduced in evidence without objection, in which he related how Brady Box had purchased his house, paying $70.00 in cash and giving him a check for $30.00 which was returned unpaid, and his difficulty in collecting from Brady Box thereafter and continuing:",1
75,“I was just trying to get my money from him and he would not pay me.,1
75,He was about two months behind and had a third one coming up.,1
75,He talked to the fmetmce company and they talked about taking the house away from me and signing it over to him.,1
75,About three weeks ago I filed eviction notice on him to move and nothing has happened about this.,1
75,"About two weeks ago I ask— him if he had received any eviction papers, he said, no I have not heard anything about any papers.",1
75,I had heard from people that he was telling them that they was going to take the house away from me and,1
75,"“I had some tickets that I had let a few people have credit when I had the station and I took these tickets today, April 26, and went to try to",1
75,Appellant offered no witnesses and his counsel did not cross-examine any of the witnesses for the state.,1
75,The question was raised for the first time on appeal.,1
75,This question was raised for the first time on appeal.,1
75,"The State’s proof shows that on June 7, 1961, appellant came into the Gill Grocery store in Wichita Falls, purchased $27.58 worth of groceries and paid for the same by endorsing the check described in the indictment.",1
75,"After receiving $71.17 in change, appellant left but never returned for the groceries.",1
75,"Solon R. Featherston, upon being called as a witness by the State, testified that the signature on the check in question was not his signature and that he had not given the appellant his consent or permission to sign the same.",1
75,"On June 8, 1961, following his arrest, appellant, after being duly warned, voluntarily gave a written specimen of his handwriting.",1
75,"Elmer N. Martin, supervisor of the questioned document section at the Texas Department of Public Safety Laboratory whose qualification as a handwriting expert was shown, testified that he made an analysis and comparison of the appellant’s specimen of handwriting and the handwriting on the check in question and expressed the opinion that the person who wrote the check was one and the same person who gave the handwriting specimen.",1
75,The copy served upon appellant was a true copy of the original except the three blank lines in the lower left hand corner of the original were not shown on the copy and the words “Value received and charge to account of________with exchange” in the original indictment were transcribed in the copy “Value register and check to account of________with exchange”.,1
75,"“Indeed, the authorities teach that an instrument, without any drawee named, is the subject of forgery, and it need not be shown in the indictment by explanatory averments on whom it was intended that the instrument was drawn.”",1
75,Evidence adduced upon the trial below is before this Court by an agreed statement of facts in narrative form.,1
75,"J. Karalis, of the Houston Police Department, testified that on the night of November 5, 1980, while on routine patrol, he stopped at the Rose Kitchen, located in the City of Houston ; that he observed appellant “staggering” in his walk and upon engaging appellant in conversation, noticed that he talked with a “thick tongue”; that appellant’s breath smelled of alcohol; that in his opinion appellant was at such time drunk; that he placed appellant under arrest and a search of his person revealed a .38 caliber “snub nose” revolver in his trouser pocket.",1
75,"Appellant, testifying as a witness in his own behalf, stated that the pistol had been stored at a friend’s house for some two months prior to his arrest; that on the night in question, he picked up the pistol and was on his way home when he noticed a woman acquaintance in a tavern which he passed; that he went inside and was drinking a coke when arrested.",1
75,"He further stated that he didn’t display the pistol to anyone, but kept it concealed in his pocket.",1
75,An examination of the record reveals that no objection was lodged by appellant which would raise the question of legality of the arrest.,1
75,"Relator stands charged by indictment in the 136th Judicial District Court of Jefferson County with having falsely sworn to an affidavit which was required by the Election Code as to all gifts and loans received and payments made by him in behalf of his candidacy for the nomination for the office of sheriff of Jefferson County at the first primary election held on May 7,1960.",1
75,"By original application for writ of habeas corpus brought in this Court, relator prays for discharge from confinement by the constable of Jefferson County, who holds him by virtue of a commitment issued after the return of the indictment.",1
75,The State’s evidence shows that appellant was stopped and arrested around 2 A.M. by Officer Don Garrison after he had clocked appellant driving his automobile at a speed of 80 miles per hour on the Pan American Expressway in the city of San Antonio.,1
75,"Officer Garrison testified that after he stopped appellant, he could smell a strong odor of alcohol on his breath; that his speech was slightly confused; that his walk was “swaying” and expressed his opinion that appellant was intoxicated.",1
75,He further stated that after appellant had consented to take a drunkometer test he took appellant to the police station where the test was administered to him by Detective Norman Jarke.,1
75,Officer William Donald Howe corroborated Officer Garrison in his description of appellant’s actions and appearance at the scene and expressed his opinion that appellant was intoxicated.,1
75,"It was stipulated that if Officer Jarke were called as a witness, he would testify that he gave appellant the drunkometer test in the usual and customary manner and that as a result of the test there were 280 cubic centimeters of water displaced.",1
75,Officer Jarke was later called as a witness by the State and described in detail the drunkometer test which he administered to appellant.,1
75,"Officer Harold Fisk, assigned to the police laboratory, testified that a drunkometer test which resulted in the displacement of 280 cubic centimeters of water indicated that the blood alcohol content of the person who took the test was .19% and that such percentage was indicative that the person was under the influence of alcohol.",1
75,"As a witness in his own behalf, appellant testified that he was employed at a brewery and on the day and night in question had worked from 4 P.M. until 1:30 A.M. Appellant admitted that he had consumed six or seven glasses of beer under company rules before getting off work but denied that he was intoxicated.",1
75,Appellant called several employees of the brewery who observed him at work on the night in question and who expressed their opinion that at such time he was sober.,1
75,Appellant did not pass the test and there is no showing of bad faith on the part of the officer.,1
75,"Officer Fisk testified that he had had over two years of chemistry at St. Mary’s University, had attended a short course at Northwestern University studying operation of the Harger Drunkometer and had supervision of the operators of the machine at the San Antonio Police Department.",1
75,"The record reflects that when the stipulation was made, Officer Jarke was absent from the court because of his duties in civil defense activities during the Storm Carla on the Texas Coast.",1
75,It was not until after appellant had later objected to the introduction in evidence of a photograph of a drunkometer machine that the officer was called to the stand to identify the photograph.,1
75,His testimony before the jury was not contrary to that which it had been stipulated his testimony would be.,1
75,Officer Jarke testified that the photograph was a fair and accurate representation of a Harger Drunkometer and identical to the one used in the police department.,1
75,The order of the judge who tried the case at the former trial shows that appellant’s counsel agreed to the discharge of the jury.,1
75,Appellant testified that he did not consent to the discharge of the jury.,1
75,"Two attorneys representing appellant testified that they never agreed, but objected, to the discharge.",1
75,"It was further shown by the record that the court inquired of the jury for the first time at approximately 10:15 P.M. on Saturday, October 8, 1960, what their sentiments were at arriving at a verdict and that the foreman replied: “Your Honor, we are deadlocked 11 to 1; we have been deadlocked 11 to 1 for several hours.",1
75,I see no possible chance of this jury reaching a verdict.”,1
75,The Court: “How do the rest of you feel about it?”,1
75,A juror: “I don’t see how we will ever get a verdict.”,1
75,A juror: “I don’t think so.”,1
75,The Court: “All of you hold up your right hand that feel that way about it.”,1
75,All but one held up their hands.,1
75,"The record further reflects that the jury retired for its deliberations about 7:00 P.M. on October 7,1960, and that they were discharged by the court over twenty-six hours later.",1
75,"Frank Longoria testified that he was a juror during the trial; that they deliberated for approximately four hours on October 7; that on October 8 they deliberated between three and four hours in the morning and from four to four and one-half hours in the afternoon, and three hours in the evening, a total of fourteen to fifteen and one-half hours of deliberation, not counting time for meals or sleep; that the jury found the appellant guilty within two hours; that most of the jurors were for a high penalty; that he was for five or ten years, or possibly more; that the others were too high; that all the time the discussion was on punishment except for the first two hours; that they were still far apart; that he did not say anything when the judge asked if they thought a verdict could be reached.",1
75,There is no statement of facts on the merits in the record.,1
75,"In Massoletti, the evidence reflected that whisky and vodka were found in the appellant’s automobile.",1
75,It is evident from the record that the jury deliberated approximately twice as long as they heard evidence.,1
75,They deliberated from twelve to thirteen hours on the matter of punishment alone.,1
75,The one juror who did not raise his hand and who did not say he could agree on a verdict testified that the others were too high.,1
75,At the former trial Judge Tillman Smith presided.,1
75,No jury had been empaneled.,1
75,"Evidence was then introduced before Judge Todd, transcript of which is before us, at the conclusion of which the plea of former jeopardy was overruled.",1
75,"Thereafter, on May 23, 1961, a plea of former jeopardy which appears to be otherwise identical with that upon which the court had heard the evidence and had overruled, was sworn to and filed, and was denied.",1
75,"On the same day, May 23, 1961, appellant filed a motion renewing his plea of former jeopardy and requesting that the court permit evidence on the plea of former jeopardy and have the jury pass on that question before hearing any evidence in connection with the offense charged in the indictment.",1
75,He alleged in said motion that any testimony taken in connection with the offense charged in the indictment would have a prejudicial effect upon the jury in considering the plea; and that to permit the jury to hear evidence in connection with the offense charged in the indictment at the same time that evidence was heard on the plea of former jeopardy would violate appellant’s constitutional right to a fair and impartial hearing and to due process.,1
75,"Although the exercise of this discretion is subject to review, it will not be disturbed unless a clear abuse is shown.",1
75,"Chief Deputy Sheriff Raymond Spraberry testified, without objection, that he observed the appellant driving a pickup on a public highway in the City of Hamlin, in Jones County; that the pickup was weaving to one side and then the other; that he stopped appellant shortly after 10 o’clock P.M., observed him; talked with him and, from his conversation and actions, formed the opinion that appellant was under the influence of intoxicating liquor.",1
75,"The arresting officer also testified that he found some 19 bottles of beer in the pickup driven by appellant, and from his breath and actions he assumed that appellant drank the 5 bottles of beer missing from the 24 bottles case.",1
75,"A sample of blood taken from appellant at the hospital, shortly after his arrest, was shown to have been analyzed and found to have an alcohol content of 0.15 percent, and there was testimony that a person with that amount of alcohol in his blood is intoxicated.",1
75,"Records of the Driver and Vehicle Division of the Texas Department of Public Safety showing the issuance of a license to “Morris Sheppard Jean who is described as a white male, gray eyes, brown hair, 175 pounds, 5 feet 11 inches tall, born on June 7, 1912, and whose address is listed as Route 3, Hamlin, Texas” were introduced without objection.",1
75,The number of such license corresponds with the number of the license which the arresting officer found on appellant’s person.,1
75,"The complaint, information and judgment in said numbered cause, in the County Court of Parker County, were introduced.",1
75,The jury had the opportunity to observe appellant and determine by comparison with the description in the record whether he was the same Morris S. Jean as the person previously convicted.,1
75,The appellant was known in the community where he was tried.,1
75,He called witnesses who saw him on the night in question and testified that they saw no evidence of his being intoxicated.,1
75,"Artie Vaughn testified that about 11 A.M., June 13, she went to Juanita Evans’ house trailer to see if Evans’ daughter, the prosecutrix, could come to her house and spend the night.",1
75,"She called out the prosecutrix’ name several times, but there was no answer so she went around to the front of appellant’s house and continued calling for the prosecutrix- In about 15 minutes, the appellant’s front door opened and the prosecutrix came out, picked up the mail, and went back inside.",1
75,"She saw the appellant standing behind the prosecutrix when the door opened, but he shut it as soon as she came out.",1
75,"Shortly after this, Vaughn went around to the side of appellant’s house, and from there she saw the prosecutrix “standing under a big tree with her hands between her legs”.",1
75,"A physician testified that he examined the prosecutrix on June 17, and that his examination “revealed a hemorrhagic vagina; that means a vagina that on the inside was very red, and suggestive to me of irritation from some external source.”",1
75,"His examination also revealed a purulent discharge from the vagina caused, most likely, by a gonococchi infection, that the hymen was not intact, and that the vagina would admit his small finger.",1
75,"He further testified that his diagnosis was probably traumatic vaginitis, which meant inflammation or injury to the vagina.",1
75,"When recalled by the appellant, the physician testified that his examination of the vagina did not reveal any tear, and that he would expect some type of tear if penetrated by a normal size male; that he found no seminal discharge in the vagina, but that he made no chemical or microscopic test to determine such finding.",1
75,"Testifying in his own behalf, the appellant stated that Juanita Evans and her four children had lived for more than a year in a trailer house at the back of his home on the same lot.",1
75,"He further testified that Juanita and her children had been in his home daily, and he had helped raise the prosecutrix and the other Evans children, and had aided them all he could.",1
75,Appellant denied any act of misconduct by him to the prosecutrix.,1
75,He admitted that he had been in the penitentiary on at least three separate convictions.,1
75,"I was in the trailer house and he called me, out there in the back yard.",1
75,And where did you go if any place?,1
75,Out there in the back yard.,1
75,Where did he call you to come?,1
75,Did you go in the house?,1
75,"“Q. Tell us what happened in the house,",1
75,He pulled off his pants and laid on me.,1
75,He pulled off his pants in myself.,1
75,The State’s proof shows that on the night in question two automobiles were involved in a major accident at the corner of Field and Ross Avenue in the City of Dallas.,1
75,"Upon being advised of the collision, Officer Edgar L. Smith, Jr., and his partner proceeded to the scene around 12:15 A.M. When they arrived, appellant was seated on the front seat of one of the automobiles on the passenger’s side.",1
75,Officer Smith testified that after he arrived and was informed by someone at the scene that appellant had a pistol in his possession he went to the automobile in which appellant was seated and proceeded to search his person for a weapon.,1
75,The officer stated that in the search he found under appellant’s coat on the inside of the lapel a .38 caliber Colt loaded snub nose pistol which he took from him.,1
75,No objection was made by appellant to Officer Smith’s description of the search and to the introduction of the pistol in evidence.,1
75,"She started to have pains, cramping and became sort of “dizzy-like”.",1
75,"Testifying as a witness in his own behalf, appellant denied that he was carrying the pistól on the night in question.",1
75,The record contains no formal bills of exception and there are no objections to the court’s charge.,1
75,"Furthermore, the court instructed the jury not to consider the argument.",1
75,"Deputy Sheriff J. W. Ratliff testified that on the night in question while on patrol duty with his partner, Jack Middleton, they met an automobile being driven by appellant on Little York Road which was weaving back and forth across the road and that they proceeded to turn around and stop the appellant.",1
75,Deputy Ratliff testified that after stopping the appellant they found a six pack of beer in the back seat of his automobile and three bottles or cans of beer in the front seat which were partially empty.,1
75,He further stated that at such time appellant had a strong odor of alcohol on his breath; that he was unsteady on his feet and that in his opinion appellant was at the time intoxicated.,1
75,"Deputy Sheriff Middleton and Officer Wheatly, who was riding with the two deputies on the night in question, were called as witnesses by the State and corroborated the testimony of Deputy Sheriff Ratliff in his description of appellant’s actions and appearance and expressed their opinion that appellant was intoxicated.",1
75,"Testifying as a witness in his own behalf, appellant denied that he was drunk on the night in question and stated that he had consumed only one beer.",1
75,He further testified that he had been taking medicine which caused him to become drowsy.,1
75,"Witnesses were called by appellant, including two women passengers in the car with him, who testified in support of his contention that he was not intoxicated.",1
75,The jury chose to accept the testimony of the State’s witnesses and to reject that of appellant and we find the evidence sufficient to sustain their verdict.,1
75,“Question: State whether or not anything was stated about this being the third or second offense of Mr. Fain.,1
75,"There was bound to be, while it was never brought out it was not permissible — any previous offense of a person — there was naturally a certain amount of supposition there, and you yourself (appellant’s counsel) kept bringing out in the trial that it was very important that he not be found guilty because there would be the possibility that he would lose his driver’s license.",1
75,"“So naturally, the Jury was led to believe that he had been a previous offender.",1
75,We didn’t know one way or the other.,1
75,That was for us to determine.,1
75,That was just one of the points we based our judgment on.,1
75,“Q: And was there evidence introduced in the trial that • this man had committed some traffic offense before?,1
75,"“A: As I recall, the officer said that immediately after apprehending Mr. Fain, he had made the statement that he didn’t want to get another ticket or something to that effect.",1
75,"I will ask you whether or not there was any consideration of anything else other than that, any discussion ■ of anything like that, in the Jury Room?",1
75,The offense report appears in the record.,1
75,"Relator is confined in the penitentiary under sentence of 2 to 30 years on his plea of guilty before the court in 1958, to an indictment alleging assault with intent to murder with malice by laying in wait.",1
75,Officers were called to investigate a burglary of a Vine Street drug store in Tyler early in the morning of November 9.,1
75,One of them answering the call found deceased’s automobile parked on a side street near the Vine Street store.,1
75,"In it, he found blood and a woman’s black scarf.",1
75,"The operator of a nightwatching service in the city passed through this same side street shortly before midnight, or thereafter, and observed appellant standing by the side of a 1956 black Oldsmobile bearing license number RF 9234 and observed appellant’s co-principal Joan Brock seated therein.",1
75,"Because of the suspicious nature of the circumstances, he jotted down the make, year and license number of the automobile and transmitted such information to the officers.",1
75,"Two ambulance drivers observed a 1956 black Oldsmobile parked back of their funeral home property in another part of the city about midnight on the night in question, became suspicious, shone their lights thereon, and were informed by appellant’s co-principal that they were looking for their victim (who lived in a nearby apartment house).",1
75,Both she and appellant were identified.,1
75,"She was dressed in tight black trousers, black upper garment, and black scarf over her head.",1
75,"It was shown that the Vine Street drug store’s supply of narcotics and barbiturates was missing when the store was opened for business on the morning of November 9, and a number of items were identified at the trial by the person who had placed the store’s code thereon.",1
75,"It was shown that appellant’s wife was granted permission to park appellant’s Oldsmobile in a carport at an address other than the one where she and appellant lived in the city of San Antonio, and it was discovered at such address by the San Antonio police and Tyler peace officers on the same day.",1
75,"Immediately in front of the 1956 Oldsmobile, license number RF 9234, which appellant’s wife had placed in the carport, in an elevated storage cabinet, a box containing a quantity of narcotics and barbiturates was found and identified at the trial as having come from the Tyler drug store owned in part by the deceased.",1
75,Appellant and his co-principal were arrested at appellant’s home in San Antonio by virtue of a warrant and were returned to Tyler.,1
75,"State’s witness Joan Brock, upon being returned from the Department of Corrections where she was serving a life sentence for this offense, gave at the trial this version of the events connected with this homicide.",1
75,"She stated that in the course of plying her trade as a prostitute, she became acquainted professionally with the deceased, that he later took her to his drug store where he delivered certain narcotics to be sold by her in Houston, and an even division of the proceeds of the sale to be effected.",1
75,"Some time later, while in San Antonio, she spoke to appellant about the possibilities of securing money and narcotics from deceased.",1
75,He agreed to accompany her and gave her a pawn ticket and some money with which she reclaimed a pistol from a pawn shop.,1
75,"En route to Tyler, she called their victim and told him she was on the way, instructing him to meet her at the drug store after closing time in order that they might consummate further narcotic transactions.",1
75,"When they arrived in Tyler, they were unable to find their victim or his automobile and went to his apartment in their search, at which time she was questioned by two ambulance drivers.",1
75,"They later saw their victim’s automobile in front of the Vine Street store; they parked in a side street, and she entered the store alone, asked their victim if he had “the stuff” for her, and when he replied that he had some she “threw down on him” with her pistol.",1
75,"When he approached her, he was instructed by appellant, who was by that time inside the store and behind their victim, to “freeze”.",1
75,"When their victim turned toward appellant, she struck him in the head with her pistol, causing him to fall bleeding.",1
75,"While appellant held a pistol on their victim, she rifled the narcotics box and the cash register.",1
75,"She left the store with the narcotics, and appellant followed with their victim, with his hands bound behind him.",1
75,They drove their victim’s car to the side street and transferred to appellant’s automobile.,1
75,"Appellant borrowed her scarf in order to wipe off his fingerprints, and she learned much later that he had left it in their victim’s automobile.",1
75,"They then drove away from Tyler, and en route their victim freed his hands and assaulted her, whereupon she struck him several times on the head with the pistol she was carrying, causing him",1
75,"Appellant did not testify, but called one witness who proposed to testify as to some declaration made to him by appellant concerning a contemplated trip to Tyler and offered in evidence Joan Brock’s confession made to the assistant district attorney at Tyler shortly after her arrest.",1
75,"The confession tracks her testimony concerning the entire transaction, except that she says therein she bought the gun in San Antonio and fails to mention that appellant furnished the money and that it was his pistol which had been pawned, and she attempts to exonerate appellant by stating that she told him she was going to Tyler to fill a prostitution date and would share the proceeds with him.",1
75,"In that statement, she relates that she alone entered the drug store and that she drove their victim to the side street where appellant was waiting.",1
75,The next day she was too ill to attend school and stayed home.,1
75,She recounted in such statement that from that point forward appellant acted under her direction and because she was threatening him with her pistol.,1
75,"He further introduced into evidence a handwritten note written by Joan while in the Tyler jail and smuggled to him in a magazine, which recites the text of the confession she had given the district attorney, together with certain personal remarks of no probative value.",1
75,Appellant’s one bill of exception incorporates all his informal bills.,1
75,"At the hearing, the State called the mother of the deceased, who testified that she left her eleven months old child in the care of appellant and that when she returned she found her child lying lifeless on a sofa, that she carried him to the hospital where he was pronounced dead.",1
75,The Harris County medical examiner testified that his examination revealed the cause of death as being a fractured skull.,1
75,"Appellant’s confession recites that the child began to cry after he was left alone with it and that he tried to “keep him quiet” by spanking him and striking him on the head with a high top work shoe, after which he picked him up and threw him on the bed, causing his head to hit the bed post.",1
75,It was developed that appellant was free on a bail bond to answer to a charge of robbery at the time in question and that his bondsmen thereafter surrendered him.,1
75,"Appellant sought to raise an issue as to the voluntary nature of his confession by calling his sister, who stated that she saw appellant before he was placed in jail and later saw him in jail and noticed that his eyes and face were “swollen”.",1
75,There is no showing as to whether this was before or after the confession was made or that the “swollen” condition of his face was the result of any externally applied force.,1
75,"The front of appellant’s car struck Robert Lee Phillips, breaking his leg and thumb.",1
75,"The record contains four purported formal bills of exception which were filed on August 18, 1961, some 92 days after notice of appeal was given on May 18, 1961.",1
75,"They cannot be considered by this Court as they were filed after the 90 days provided in Article 760d, V.A.C.C.P.",1
75,The prognosis and the doctor’s opinion as to disability and the testimony as to shortening of the leg and a limp border closely on being a part of pain and suffering.,1
75,"“Q. Dr. Cullen, in your opinion will Bobby Phillips suffer disability as a result of that broken leg?",1
75,"“Mr. Friloux: Your Honor, I don’t think that is a proper question.",1
75,"“The Court: Gentlemen, in this case the injuries were less than death.",1
75,That is all you have to prove.,1
75,"Filer: Your Honor, I think it is material.",1
75,I think the State has a right to explain what the injuries were.,1
75,“The Court: He said he had a broken leg.,1
75,"Filer: Well, Your Honor, I think the State can show what the outcome of the broken leg is.",1
75,"“Mr. Friloux: Your Honor, I can’t see the relevancy of this.",1
